prior,n_windows,replicate,seed,window_cycles,n_samples_per_window,n_samples_total,zeta_true,f_n_hz,noise_sd,prior_mu,prior_sd,zeta_mean,zeta_sd,zeta_q025,zeta_q975,zeta_mle,profile_q025,profile_q975,sensitivity,cv_zeta,lambda_zeta,response_half_width_nonlinear,zeta_credible_half_width,profile_response_half_width,lambda_profile,accept_lambda,accept_nonlinear,accept_profile,response_bias_relative,response_bias_mle_relative,credible_coverage,zeta_error_sq,false_accept,false_reject,profile_false_accept,profile_false_reject
informativo,50,13,20261741,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.027834267818084117,0.0010875098586282238,0.02542720063081654,0.0297364774419038,0.02767364016736401,0.025698744769874472,0.029648535564853556,1.0,0.03907089871146749,0.7657896147447627,0.07931697222204481,0.07740955931104991,0.07172907479978277,0.6953290462637246,True,True,True,0.07780812472131174,0.08406410644088311,False,4.690395883786126e-06,False,False,False,False
informativo,50,14,20261742,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.02930134416289343,0.0011098814030113307,0.026854425650256565,0.031257600581011964,0.02915481171548117,0.02717991631799163,0.03112970711297071,1.0,0.03787817367152937,0.7424122039619755,0.07685143510255696,0.07513605700607212,0.06805047936861056,0.660514916578705,True,True,True,0.02384381526057524,0.028989667049368603,True,4.881199787230785e-07,False,False,False,False
informativo,50,15,20261743,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.031326413011391885,0.0011302833626070717,0.028840122010972944,0.03333840691958425,0.03112970711297071,0.02915481171548117,0.03310460251046025,1.0,0.036080842137784584,0.7071845059005778,0.07328003973862282,0.07179699934006967,0.06369722515988155,0.6178165016326441,True,True,True,0.04234168179132204,0.03629032258064519,True,1.7593714767896913e-06,False,False,False,False
informativo,50,16,20261744,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.030084118637576776,0.00112785705307155,0.02764375614744205,0.03206358360290561,0.030142259414225936,0.028167364016736397,0.032117154811715475,1.0,0.03749011452384025,0.7348062446672688,0.07500729421952887,0.07345781853723547,0.06580162660228873,0.643328632244631,True,True,True,0.002796114408075425,0.004719600222098776,True,7.075945187773189e-09,False,False,False,False
informativo,50,17,20261745,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.030039506939737365,0.0011169947527851418,0.027610224193689612,0.032013269033462445,0.030142259414225936,0.028167364016736397,0.032117154811715475,1.0,0.03718419064021121,0.7288101365481398,0.07481969872784411,0.0732875684112565,0.06580162660228873,0.6442840401549776,True,True,True,0.0013151660517139873,0.004719600222098776,True,1.5607982874118659e-09,False,False,False,False
informativo,50,18,20261746,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.02940813385970813,0.0011227664307958544,0.026934819552937833,0.03140629709086857,0.02915481171548117,0.02717991631799163,0.031623430962343095,1.0,0.03817877176947118,0.7483039266816351,0.07772446105658098,0.07602450327623601,0.07536153907320328,0.7403809388651316,True,True,True,0.02012593329163195,0.028989667049368603,True,3.5030552802399353e-07,False,False,False,False
informativo,50,19,20261747,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.030594682873810106,0.0011175629557820242,0.028178822697527677,0.032554993283128664,0.030635983263598322,0.028661087866108784,0.03261087866108786,1.0,0.03652801241285913,0.7159490432920388,0.07297426818657361,0.07151848253585118,0.06473225707965503,0.6325927604879675,True,True,True,0.01943745834081426,0.020759355367385834,True,3.536477204030474e-07,False,False,False,False
informativo,50,20,20261748,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.030852038307708392,0.001136066187967316,0.028353927382541635,0.032876323417311934,0.030635983263598322,0.028661087866108784,0.03310460251046025,1.0,0.03682305125634015,0.7217318046242669,0.07483865798189555,0.07329168967160878,0.07173769124604217,0.7057304136654765,True,True,True,0.027616921099683507,0.020759355367385834,True,7.25969277802582e-07,False,False,False,False
informativo,50,21,20261749,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.030751711305509525,0.0011213517456553639,0.028290101715456813,0.03272868761064889,0.030635983263598322,0.028661087866108784,0.03261087866108786,1.0,0.036464694095071734,0.714708004263406,0.07370905141364623,0.07216811206205709,0.06473225707965503,0.6293625321570312,True,True,True,0.02444453572165429,0.020759355367385834,True,5.65069886830836e-07,False,False,False,False
informativo,50,22,20261750,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.031031816332900714,0.0011255514680488436,0.028581435517643552,0.03301788513542135,0.03112970711297071,0.02915481171548117,0.03310460251046025,1.0,0.036270885853868166,0.7109093627358161,0.07294230185596542,0.07148227435649913,0.06369722515988155,0.6236816655452393,True,True,True,0.03325027197350209,0.03629032258064519,True,1.0646449448406797e-06,False,False,False,False
informativo,50,23,20261751,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.03099476135350463,0.0010966304573401075,0.028608516855295394,0.03293963845282831,0.03112970711297071,0.02915481171548117,0.03310460251046025,1.0,0.03538115505496898,0.6934706390773918,0.07122697603512888,0.0698686069580463,0.06369722515988155,0.6244272919110277,True,True,True,0.03209449952393818,0.03629032258064519,True,9.895501504263676e-07,False,False,False,False
informativo,50,24,20261752,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.032204831237092106,0.001123901901613621,0.02974476087848505,0.034179777672950815,0.032117154811715475,0.030142259414225936,0.03409205020920502,1.0,0.03489854964118428,0.6840115729672119,0.07024357156555065,0.06885638930716871,0.061723740996997,0.6009649531436281,True,True,True,0.06846274774303683,0.06591974986972371,True,4.861280784057112e-06,False,False,False,False
informativo,50,25,20261753,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.03080173832402658,0.0011335459282942981,0.028312838351448946,0.03281759602098456,0.030635983263598322,0.028661087866108784,0.03261087866108786,1.0,0.0368013621948761,0.7213066990195716,0.07466661973923291,0.07312505583526957,0.06473225707965503,0.6283403453337115,True,True,True,0.02602899601290339,0.020759355367385834,True,6.427843402129488e-07,False,False,False,False
informativo,50,26,20261754,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.03086265506518696,0.0011412812563222632,0.02835460901310469,0.032897066079537775,0.030635983263598322,0.028661087866108784,0.03310460251046025,1.0,0.036979360781231915,0.7247954713121455,0.07514728425782113,0.07359148227588772,0.07173769124604217,0.7054876423085952,True,True,True,0.027951421009141768,0.020759355367385834,True,7.441737614927189e-07,False,False,False,False
informativo,50,27,20261755,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.02983107803008246,0.0011110451202198765,0.027379942955888168,0.03179860982325685,0.029648535564853556,0.02767364016736401,0.031623430962343095,1.0,0.03724455144059725,0.729993208235706,0.0756988950029158,0.074061468092316,0.0669070787562576,0.6487856347625266,True,True,True,0.005662617011265709,0.011854360711261619,True,2.853463192082148e-08,False,False,False,False
informativo,50,28,20261756,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.030244824650962975,0.0011193143724689575,0.027788665834838723,0.03221228816179348,0.030142259414225936,0.028167364016736397,0.032117154811715475,1.0,0.037008459641815754,0.7253658089795887,0.07473255748226276,0.0731302359660715,0.06580162660228873,0.6399103026302803,True,True,True,0.008094761791094739,0.004719600222098776,True,5.993910971914283e-08,False,False,False,False
informativo,50,29,20261757,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.031080890414328065,0.0011003532829391548,0.028690142279178956,0.03301767507693707,0.03112970711297071,0.02915481171548117,0.03310460251046025,1.0,0.03540288802124858,0.6938966052164721,0.07099448826326515,0.06961725903069936,0.06369722515988155,0.6226969252616854,True,True,True,0.03477668753755473,0.03629032258064519,True,1.168324087786298e-06,False,False,False,False
informativo,50,30,20261758,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.029954762616157486,0.0011066967755552568,0.02752423099000376,0.0319212182911463,0.030142259414225936,0.028167364016736397,0.032117154811715475,1.0,0.036945603266383714,0.7241338240211207,0.0749542815909173,0.07339379312541813,0.06580162660228873,0.6461067691772666,True,True,True,0.0015101900296185277,0.004719600222098776,True,2.046420896914891e-09,False,False,False,False
informativo,50,31,20261759,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.029829825448972135,0.0011258591203385947,0.027352164498812843,0.03183046755838198,0.029648535564853556,0.02767364016736401,0.031623430962343095,1.0,0.0377427324294782,0.7397575556177727,0.07671838976170015,0.07506418479098825,0.0669070787562576,0.6488128778529075,True,True,True,0.005704845686039022,0.011854360711261619,True,2.89593778175352e-08,False,False,False,False
informativo,50,32,20261760,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.028013126471759183,0.0011101398270352012,0.025582780774302306,0.029982987192355055,0.028167364016736397,0.02619246861924686,0.030142259414225936,1.0,0.039629272660956436,0.7767337441547462,0.08034927972636759,0.07853829565380216,0.07045925852339756,0.6908894983538793,True,True,True,0.07092651833217686,0.06506238859180051,False,3.947666417224108e-06,False,False,False,False
informativo,50,33,20261761,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.02921357878353547,0.0011166594851042902,0.026770238822704778,0.03115542549628669,0.02915481171548117,0.02717991631799163,0.03112970711297071,1.0,0.03822398800839937,0.7491901649646276,0.07679923968902645,0.07505391082131585,0.06805047936861056,0.6624992794893454,True,True,True,0.0269197150507199,0.028989667049368603,True,6.1845832970555e-07,False,False,False,False
informativo,50,34,20261762,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.031279452221799654,0.0011219830232393787,0.028811872120905954,0.033266400263840756,0.03112970711297071,0.02915481171548117,0.03310460251046025,1.0,0.035869650634656344,0.7030451524392642,0.07268646751515861,0.07120534131077746,0.06369722515988155,0.6187440482704193,True,True,True,0.04090392033489532,0.03629032258064519,True,1.6369979878680747e-06,False,False,False,False
informativo,50,35,20261763,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.028810692918274705,0.0011084347148715937,0.026365989955916047,0.03076411767815886,0.028661087866108784,0.026686192468619245,0.030635983263598322,1.0,0.038473032148716925,0.7540714301148517,0.07810934550708971,0.0763280448463818,0.06923382574746274,0.671763603544613,True,True,True,0.04128005824430936,0.046715328467153226,True,1.4144513346419345e-06,False,False,False,False
informativo,50,36,20261764,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.031105106970927426,0.0011332011703497093,0.028663489391246435,0.03308254523300488,0.03112970711297071,0.02915481171548117,0.03310460251046025,1.0,0.036431354227743455,0.7140545428637716,0.07247750247561066,0.07103424922937476,0.06369722515988155,0.6222121310653838,True,True,True,0.03552815207998868,0.03629032258064519,True,1.2212614171923925e-06,False,False,False,False
informativo,50,37,20261765,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.03053233204810667,0.0011282297295892244,0.028072795580982357,0.032523740197704556,0.030635983263598322,0.028661087866108784,0.03261087866108786,1.0,0.036951967108558505,0.7242585553277466,0.07442108973708668,0.07288903791740017,0.06473225707965503,0.6338845937121147,True,True,True,0.017435027474086623,0.020759355367385834,True,2.8337740944144346e-07,False,False,False,False
informativo,50,38,20261766,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.0310370092900302,0.0011192224781106147,0.028605992123587397,0.03301228461751506,0.03112970711297071,0.02915481171548117,0.03310460251046025,1.0,0.036060899671481385,0.7067936335610351,0.07240867454877283,0.0709844890780612,0.06369722515988155,0.6235773142489738,True,True,True,0.03341202370175892,0.03629032258064519,True,1.0753882676089388e-06,False,False,False,False
informativo,50,39,20261767,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.028677596674234987,0.001116203827954128,0.026245603399223147,0.030618623114205795,0.028661087866108784,0.026686192468619245,0.030635983263598322,1.0,0.03892250248979082,0.7628810487998999,0.07802826911953525,0.07624452921662593,0.06923382574746274,0.6748813408337597,True,True,True,0.04611276672822121,0.046715328467153226,True,1.7487505559943644e-06,False,False,False,False
informativo,50,40,20261768,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.0295988563438059,0.0011211663765550155,0.02718108543851536,0.03156645980955136,0.029648535564853556,0.02767364016736401,0.031623430962343095,1.0,0.037878705972017736,0.7424226370515475,0.07564129149930623,0.07408013201756224,0.0669070787562576,0.6538757670428601,True,True,True,0.013552674182225458,0.011854360711261619,True,1.6091623290476926e-07,False,False,False,False
informativo,50,41,20261769,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.029246726107996633,0.0011157481358608826,0.02679780499159067,0.031200229256416228,0.02915481171548117,0.02717991631799163,0.03112970711297071,1.0,0.0381495054092846,0.7477303060219781,0.07699847933515895,0.07526353973038113,0.06805047936861056,0.6617484235305817,True,True,True,0.025755836370259643,0.028989667049368603,True,5.674215563738984e-07,False,False,False,False
informativo,50,42,20261770,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.028168299160682135,0.0011075837411488516,0.025752495109296638,0.030102175198945296,0.028167364016736397,0.02619246861924686,0.030142259414225936,1.0,0.03932022074995706,0.7706763266991582,0.07902613699907508,0.07720878113436162,0.07045925852339756,0.6870835468267156,True,True,True,0.06502703016853026,0.06506238859180051,True,3.3551279647577668e-06,False,False,False,False
informativo,50,43,20261771,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.03042172149576124,0.0011257432578789357,0.027944386373229938,0.032424798163713436,0.030635983263598322,0.028661087866108784,0.03261087866108786,1.0,0.03700458759494558,0.7252899168609334,0.07521420389597183,0.07363836709746635,0.06473225707965503,0.6361893391895699,True,True,True,0.013862512541244596,0.020759355367385834,True,1.778490199870984e-07,False,False,False,False
informativo,50,44,20261772,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.027743837979973183,0.0011137635455959179,0.025302031715738357,0.02968204389711618,0.02767364016736401,0.025698744769874472,0.029648535564853556,1.0,0.04014453755100088,0.7868329359996171,0.0809026343711693,0.07893666666701855,0.07172907479978277,0.6975954411703286,True,True,True,0.08132119361623352,0.08406410644088311,False,5.090267060611483e-06,False,False,False,False
informativo,50,45,20261773,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.03129779108103581,0.001131096302189138,0.02881278680734066,0.033308667279830374,0.03112970711297071,0.02915481171548117,0.03310460251046025,1.0,0.036139812527360766,0.708340325536271,0.07330876883638958,0.0718242456927558,0.06369722515988155,0.6183814968055232,True,True,True,0.04146590018687224,0.03629032258064519,True,1.6842616900160952e-06,False,False,False,False
informativo,50,46,20261774,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.02965486158823915,0.0011019765444274846,0.02724584040360224,0.031579630989552375,0.029648535564853556,0.02767364016736401,0.031623430962343095,1.0,0.03716006365932656,0.7283372477228004,0.07468382768355754,0.07307049087136658,0.0669070787562576,0.6526408777127162,True,True,True,0.011638510290593443,0.011854360711261619,True,1.1912052327280164e-07,False,False,False,False
informativo,50,47,20261775,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.029472786583849712,0.0011182974117998341,0.02701737294325167,0.03145925709655038,0.029648535564853556,0.02767364016736401,0.031623430962343095,1.0,0.037943389187795044,0.7436904280807828,0.07701349822053816,0.0753556868581396,0.0669070787562576,0.6566727187582244,True,True,True,0.017888142834759434,0.011854360711261619,True,2.779539861688551e-07,False,False,False,False
informativo,50,48,20261776,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.028795714957411515,0.0010990285067514966,0.026368737669775114,0.030719861548142907,0.028661087866108784,0.026686192468619245,0.030635983263598322,1.0,0.03816639067225611,0.7480612571762197,0.07733760605717974,0.07555158614403304,0.06923382574746274,0.672113018343936,True,True,True,0.041821675355850796,0.046715328467153226,True,1.4503024638023471e-06,False,False,False,False
informativo,50,49,20261777,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.029371830451382794,0.0011222155672334557,0.026898871904031695,0.03136782571231008,0.02915481171548117,0.02717991631799163,0.03112970711297071,1.0,0.038207205679298174,0.7488612313142442,0.07778366452402052,0.07607550737560506,0.06805047936861056,0.658929818059273,True,True,True,0.02138680289800014,0.028989667049368603,True,3.945969818099432e-07,False,False,False,False
informativo,50,50,20261778,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.028635137132993246,0.0011082044445558806,0.02622642529669798,0.03057753303684689,0.028661087866108784,0.026686192468619245,0.030635983263598322,1.0,0.03870086039430953,0.7585368637284668,0.07768328193051462,0.07597497647628844,0.06923382574746274,0.6758820397999049,True,True,True,0.04766391935431528,0.046715328467153226,True,1.8628506457338922e-06,False,False,False,False
informativo,50,51,20261779,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.0299664224979214,0.0011279237535189437,0.027489290981980722,0.031969767716068374,0.030142259414225936,0.028167364016736397,0.032117154811715475,1.0,0.037639586560497214,0.7377358965857453,0.07638817070329294,0.07475828545096495,0.06580162660228873,0.6458553701810735,True,True,True,0.0011205041936829473,0.004719600222098776,True,1.12744864583821e-09,False,False,False,False
informativo,50,52,20261780,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.030968922437871672,0.0011374234799456902,0.028473329782417463,0.032986047676617065,0.03112970711297071,0.02915481171548117,0.03310460251046025,1.0,0.03672789979139678,0.7198668359113769,0.07439876787926804,0.07285881359373732,0.06369722515988155,0.6249482827251891,True,True,True,0.03128692771973192,0.03629032258064519,True,9.388106906111869e-07,False,False,False,False
informativo,50,53,20261781,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.029127129914712366,0.0011138668815277837,0.026711455696576628,0.031078196293193836,0.02915481171548117,0.02717991631799163,0.03112970711297071,1.0,0.03824155983748882,0.7495345728147809,0.07660757747353807,0.07496002196926943,0.06805047936861056,0.664465567052716,True,True,True,0.02996759680213941,0.028989667049368603,True,7.619021857900387e-07,False,False,False,False
informativo,50,54,20261782,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.030040370389117388,0.0011280670679168366,0.02758171064222185,0.03203105187266824,0.030142259414225936,0.028167364016736397,0.032117154811715475,1.0,0.03755170303510962,0.7360133794881486,0.07564471705298556,0.07405603148052789,0.06580162660228873,0.64426552151996,True,True,True,0.0013438712171144828,0.004719600222098776,True,1.6297683174893997e-09,False,False,False,False
informativo,50,55,20261783,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.03229772251208022,0.0011353530922184679,0.02980427606111164,0.034319294686112015,0.032117154811715475,0.030142259414225936,0.03409205020920502,1.0,0.03515272916825064,0.6889934916977126,0.07128276187078786,0.06989685763929074,0.061723740996997,0.5992365216512899,True,True,True,0.07114193612942252,0.06591974986972371,True,5.2795287425202395e-06,False,False,False,False
informativo,50,56,20261784,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.028689336881266292,0.0011151786166364703,0.02625561292929827,0.030625127185872247,0.028661087866108784,0.026686192468619245,0.030635983263598322,1.0,0.038870839756657644,0.7618684592304897,0.0779513449853535,0.07615223514328076,0.06923382574746274,0.6746051669125659,True,True,True,0.04568467804459956,0.046715328467153226,True,1.7178378108087674e-06,False,False,False,False
informativo,50,57,20261785,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.028477949706575762,0.0011217842634299068,0.02601302499523778,0.030471203145237817,0.028661087866108784,0.026686192468619245,0.030635983263598322,1.0,0.03939132820263668,0.772070032771679,0.08008583006663123,0.07827421208224501,0.06923382574746274,0.6796126510093705,True,True,True,0.05344662481347036,0.046715328467153226,True,2.3166370957128053e-06,False,False,False,False
informativo,50,58,20261786,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.029402133474261183,0.0011073730582896477,0.026960085736554375,0.031369358746284645,0.02915481171548117,0.02767364016736401,0.03112970711297071,1.0,0.03766301718407779,0.7381951368079246,0.0766459001691461,0.0749821949755819,0.058481845287448334,0.5759693611450879,True,True,True,0.020334120524355438,0.028989667049368603,True,3.574443825990024e-07,False,False,False,False
informativo,50,59,20261787,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.029999543672232447,0.0010946460474847617,0.02761485857205613,0.031941219540805,0.030142259414225936,0.028167364016736397,0.032117154811715475,1.0,0.036488756610586884,0.7151796295675029,0.07357208902154799,0.07210711296174387,0.06580162660228873,0.6451423097249143,True,True,True,1.521115696078823e-05,0.004719600222098776,True,2.0823503143904332e-13,False,False,False,False
informativo,50,60,20261788,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.029432609425686467,0.0011286148413084838,0.026948902602887546,0.0314408025898495,0.029648535564853556,0.02767364016736401,0.031623430962343095,1.0,0.038345728201846674,0.7515762727561948,0.0780178793205978,0.07630821858156037,0.0669070787562576,0.6575691137499647,True,True,True,0.019277617084754936,0.011854360711261619,True,3.2193206381983937e-07,False,False,False,False
informativo,50,61,20261789,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.030540510422103255,0.0011185425377903066,0.028110072953463593,0.03251525426434377,0.030635983263598322,0.028661087866108784,0.03261087866108786,1.0,0.03662488027642058,0.7178476534178433,0.073597143121057,0.07212029612465137,0.06473225707965503,0.633714847194902,True,True,True,0.017698146318866605,0.020759355367385834,True,2.921515164022401e-07,False,False,False,False
informativo,50,62,20261790,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.03003974484960637,0.0011183766739875317,0.027606758051843865,0.03201561568674406,0.030142259414225936,0.028167364016736397,0.032117154811715475,1.0,0.03722989924137743,0.7297060251309975,0.07492298161547539,0.07338373972503913,0.06580162660228873,0.6442789375306923,True,True,True,0.0013230754723569048,0.004719600222098776,True,1.5796530702331798e-09,False,False,False,False
informativo,50,63,20261791,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.029364735434382644,0.001119338705354064,0.026897374064919377,0.0313542423250755,0.02915481171548117,0.02717991631799163,0.03112970711297071,1.0,0.03811846722935056,0.747121957695271,0.07759249205405641,0.07588810514086318,0.06805047936861056,0.6590890266539318,True,True,True,0.02163358723380611,0.028989667049368603,True,4.0356106832900677e-07,False,False,False,False
informativo,50,64,20261792,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.03128667195811844,0.0011554665420625177,0.028764165563843758,0.03334832104732262,0.03112970711297071,0.02915481171548117,0.03310460251046025,1.0,0.036931590026873753,0.7238591645267256,0.07475890966204081,0.07326051632489691,0.06369722515988155,0.6186012664212245,True,True,True,0.04112524207882611,0.03629032258064519,True,1.6555247278083454e-06,False,False,False,False
informativo,50,65,20261793,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.028860037614540052,0.0011092586203568394,0.026411715172482437,0.030825986989888882,0.028661087866108784,0.026686192468619245,0.030635983263598322,1.0,0.0384357995361025,0.7533416709076091,0.07823703320634996,0.0764772360376703,0.06923382574746274,0.6706150266986034,True,True,True,0.039499684674202194,0.046715328467153226,True,1.2995142402635316e-06,False,False,False,False
informativo,50,66,20261794,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.02993435184956334,0.0011120992840867505,0.027487278270282748,0.031911699719571876,0.030142259414225936,0.028167364016736397,0.032117154811715475,1.0,0.03715127321532345,0.7281649550203396,0.07549438936329718,0.07390207530672938,0.06580162660228873,0.6465473176991403,True,True,True,0.002193070715764023,0.004719600222098776,True,4.309679655754037e-09,False,False,False,False
informativo,50,67,20261795,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.03067273705398832,0.0011061272189610838,0.028250321091640763,0.032593933695863234,0.030635983263598322,0.028661087866108784,0.03261087866108786,1.0,0.03606222741107664,0.706819657257102,0.07234582183476028,0.07080575490503348,0.06473225707965503,0.6309829755763814,True,True,True,0.021932736319038283,0.020759355367385834,True,4.5257514380888433e-07,False,False,False,False
informativo,50,68,20261796,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.03012187544562639,0.0011144630496756295,0.02770328674511269,0.03207191747214044,0.030142259414225936,0.028167364016736397,0.032117154811715475,1.0,0.036998461523000764,0.7251698458508149,0.07405273889214724,0.07251591513472752,0.06580162660228873,0.6425222403675936,True,True,True,0.004046077603846143,0.004719600222098776,True,1.4853624246631246e-08,False,False,False,False
informativo,50,69,20261797,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.030026327413949356,0.0011391312388813273,0.02753576351911217,0.032037030950875234,0.030142259414225936,0.028167364016736397,0.032117154811715475,1.0,0.03793774786962858,0.7435798582447201,0.07660509447173056,0.07495534451662418,0.06580162660228873,0.6445668372485069,True,True,True,0.0008768109927797951,0.004719600222098776,True,6.931327252607992e-10,False,False,False,False
informativo,50,70,20261798,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.02847337865228884,0.001095040556546782,0.026070895157676802,0.030417371352949345,0.028661087866108784,0.026686192468619245,0.030142259414225936,1.0,0.03845839898099893,0.7537846200275791,0.07803127268615945,0.07632526242057246,0.06157187855463036,0.5947565352280904,True,True,True,0.053615742843655737,0.046715328467153226,True,2.33057273928743e-06,False,False,False,False
informativo,50,71,20261799,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.03040320867924932,0.0011323183202845359,0.027911433873203568,0.03241944774205334,0.030635983263598322,0.028167364016736397,0.03261087866108786,1.0,0.03724338217818968,0.7299702906925176,0.07573330467710107,0.07413713987245306,0.07410026086157047,0.7161488113648591,True,True,True,0.013262043605434214,0.020759355367385834,True,1.625772390219827e-07,False,False,False,False
informativo,50,72,20261800,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.02982049110632885,0.0011063678619973622,0.027378408378181313,0.03177486088090988,0.029648535564853556,0.02767364016736401,0.031623430962343095,1.0,0.03710092694491393,0.727178168120313,0.07535209413856939,0.07371529340433135,0.0669070787562576,0.6490159677916902,True,True,True,0.0060196491409575965,0.011854360711261619,True,3.2223442907039996e-08,False,False,False,False
informativo,50,73,20261801,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.03184718640783592,0.001112384305372492,0.029393798846059877,0.033823625804575284,0.031623430962343095,0.030142259414225936,0.033598326359832634,1.0,0.034928809444177235,0.6846046651058737,0.07094992770159574,0.0695481682712395,0.05395947180305947,0.531749581159423,True,True,True,0.05800155731752252,0.05133633236305904,True,3.4120976252937642e-06,False,False,False,False
informativo,50,74,20261802,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.029208227644060503,0.0011040178964957519,0.026785104944907656,0.03112092997086507,0.02915481171548117,0.02717991631799163,0.03112970711297071,1.0,0.03779818172980633,0.740844361904204,0.0759628128969914,0.07422266559263663,0.06805047936861056,0.6626206537161494,True,True,True,0.027107853498960992,0.028989667049368603,True,6.269034636299804e-07,False,False,False,False
informativo,50,75,20261803,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.029328217900835663,0.0011258294671538398,0.026851261082312228,0.03132770626267473,0.02915481171548117,0.02717991631799163,0.03112970711297071,1.0,0.03838724435833386,0.7523899894233435,0.0780361192297708,0.07631635163613122,0.06805047936861056,0.6599096801870806,True,True,True,0.022905656983174223,0.028989667049368603,True,4.5129118875764136e-07,False,False,False,False
informativo,50,76,20261804,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.030266038385332216,0.001126152213495378,0.027795349574882788,0.03225704081036876,0.030142259414225936,0.028167364016736397,0.032117154811715475,1.0,0.03720844463215719,0.7292855147902808,0.07530580078889386,0.07370788305165558,0.06580162660228873,0.6394617838315095,True,True,True,0.008789996957816086,0.004719600222098776,True,7.077642247017329e-08,False,False,False,False
informativo,50,77,20261805,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.03122526535725182,0.0011329539920507373,0.028749827971338966,0.03322611764343811,0.03112970711297071,0.02915481171548117,0.03310460251046025,1.0,0.036283246245899965,0.7111516264196394,0.07316097361337554,0.07167736800448933,0.06369722515988155,0.61981778774228,True,True,True,0.039239549871984275,0.03629032258064519,True,1.5012751956814338e-06,False,False,False,False
informativo,50,78,20261806,5,250,12500,0.03,1.0,0.5,0.03,0.01,0.028414487734220277,0.0011116967064766007,0.02596316035662328,0.030390364630308312,0.028167364016736397,0.026686192468619245,0.030142259414225936,1.0,0.03912429169496364,0.7668361172212873,0.07971607914125145,0.07790399593150577,0.06051122429631701,0.5959892077546719,True,True,True,0.05579943163537123,0.06506238859180051,True,2.5138491449379475e-06,False,False,False,False
